id,image,page_type,has_text,has_table,objects_present,caption_short,caption_detail,text_in_image,review_priority,auto_flags,notes,is_checked,error_tags,change_log,created_at,updated_at
SGK_CanhDieu_TuNhienVaXaHoi_1_page_069,SGK_CanhDieu_TuNhienVaXaHoi_1_page_069.png,content,true,false,[],Tranh minh họa bé trai đứng ngắm cây xoài sai quả trong vườn cùng một chú chó nhỏ.,"Tranh minh họa toàn trang vẽ cảnh một khu vườn xanh mát. Chiếm phần lớn không gian phía trên và bên phải là một cây xoài to, tán lá xum xuê, trên cành có nhiều quả xoài xanh đang rủ xuống thấp. Ở trung tâm hình, một bé trai đang đứng trên lối đi lát đá, ngước mắt nhìn lên chùm xoài, hai tay đưa ra phía trước, miệng hơi mở. Bé mặc áo thun có cổ kẻ ngang nhiều màu (đỏ, xanh dương, trắng, xanh lá), quần soóc màu be và đi giày thể thao màu vàng. Phía sau lưng bé, bên trái, có một chú chó nhỏ màu trắng đốm nâu đang chạy trên các phiến đá, miệng chú chó được đeo rọ mõm màu hồng. Phía xa bên trái là một luống hoa màu vàng rực rỡ. Giữa ảnh có dòng chữ mờ (watermark): ""Cánh Diều"". Ở góc dưới cùng bên phải là số trang ""67"".",,low,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:38:33.526535+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_070,SGK_CanhDieu_TuNhienVaXaHoi_1_page_070.png,content,true,false,[],"Trang sách giáo khoa bài 10 chủ đề ""Cây xanh quanh em"", bao gồm phần giới thiệu mục tiêu bài học và hoạt động quan sát tranh phong cảnh vườn cây, ao cá.","Ở góc trên bên trái là số thứ tự bài học nằm trong hình lục giác màu xanh lá: ""10"". Ngay bên cạnh là tiêu đề bài học in hoa đậm: ""CÂY XANH QUANH EM"".

Phía dưới tiêu đề là một khung màu xanh nhạt chứa nội dung giới thiệu: 
""Hãy cùng tìm hiểu về: 
- Một số cây và các bộ phận bên ngoài của cây. 
- Lợi ích của cây và phân biệt một số cây có ích cho con người."".

Phía dưới là hình minh họa một chú ong hoạt hình đang cầm quyển sách màu đỏ. Từ chú ong phát ra một bong bóng thoại với dòng chữ: ""Chúng mình cùng hát một bài hát hoặc đọc một bài thơ về cây hay hoa, quả nhé!"".

Tiếp theo phía dưới là mục số ""1"" trong vòng tròn xanh lá, với tiêu đề: ""Nhận biết một số cây"". Bên cạnh biểu tượng chiếc kính lúp màu hồng là đoạn văn bản hướng dẫn: 
""Hãy nói tên một số cây có trong hình dưới đây và chỉ rõ: 
- Cây nào to, nhỏ? Cây nào cao, thấp? 
- Cây nào đang có hoa? Hoa màu gì? 
- Cây nào đang có quả? Quả màu gì?"".

Phần lớn diện tích còn lại của trang là một bức tranh phong cảnh thiên nhiên sinh động. Bên trái bức tranh là bụi chuối cao và một cây ăn quả trĩu quả màu cam. Dưới gốc cây, một người đàn ông (người lớn) đội mũ, mặc áo vàng đang cầm cuốc làm vườn. Giữa tranh là con đường lát gạch đỏ uốn lượn dẫn về phía xa, bên phải đường là các luống hoa nhiều màu sắc. Phía dưới cùng là một hồ nước với nhiều bông hoa súng màu hồng tím đang nở rộ trên mặt nước. Có một hình tròn nhỏ chèn vào giữa tranh, phóng to hình ảnh cây bèo cái nổi trên mặt nước.

Góc dưới cùng bên trái trang sách là số trang ""68"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:40:16.968037+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_071,SGK_CanhDieu_TuNhienVaXaHoi_1_page_071.png,content,true,false,[],Trang sách gồm mục thông tin về cây chò ngàn năm và tranh minh họa cảnh chăm sóc vườn rau.,"Phần trên của trang là một khung nền xanh nhạt. Góc trên trái có khung hình đám mây màu đỏ chứa dòng chữ: ""Em có biết?"". Ngay bên dưới là đoạn thông tin: ""Trong tự nhiên, có những cây rất cao và to như cây chò ngàn năm ở Vườn Quốc gia Cúc Phương."". Bên phải đoạn văn là một hình tròn chứa ảnh chụp thực tế gốc cây chò rất lớn với bộ rễ khổng lồ, bên cạnh có hai học sinh đeo ba lô đang đứng quan sát, thể hiện sự so sánh kích thước.

Phần còn lại của trang là một bức tranh minh họa phong cảnh rộng lớn. Phía xa bên trái là một ngôi nhà hai tầng hiện đại, ở giữa có cây dừa và bên phải là một cây thân gỗ lớn rụng lá, phía sau là cánh đồng hoa vàng. Ở tiền cảnh là một luống rau bắp cải xanh tốt. Tại đây có ba người gồm một phụ nữ và hai trẻ em đang cùng nhau chăm sóc, thu hoạch rau. Phía dưới bức tranh là một khung chữ nhật bo tròn chứa biểu tượng dấu hỏi chấm và dòng lệnh: ""Hãy đặt câu hỏi và chia sẻ với các bạn trong nhóm về một số cây khác."". Góc dưới cùng bên phải là số trang ""69"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:40:38.115843+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_072,SGK_CanhDieu_TuNhienVaXaHoi_1_page_072.png,content,true,false,[],"Trang sách giáo khoa khoa học giới thiệu các bộ phận bên ngoài của cây qua hình minh họa cây cà chua, cây rau cải và cây hoa hồng, kèm theo hoạt động vẽ tranh.","Ở góc trên cùng bên trái là số 2 trong vòng tròn xanh và tiêu đề mục: ""Một số bộ phận bên ngoài của cây"". Ngay bên dưới là biểu tượng kính lúp kèm yêu cầu: ""Hãy chỉ và nói tên các bộ phận bên ngoài của cây trong các hình dưới đây."".

Phần trung tâm trang là hình minh họa lớn của ""Cây cà chua"" với các đường kẻ chỉ vào từng bộ phận kèm nhãn tên. Phía trên bên trái chỉ vào ""Lá"". Phía trên bên phải có hình phóng to bông hoa vàng với nhãn ""Hoa"", và chỉ vào chùm quả đỏ với nhãn ""Quả"". Phía dưới thân cây có nhãn ""Thân"", và phần rễ dưới đất có nhãn ""Rễ"".

Bên dưới hình cây cà chua là hai hình minh họa khác. Bên trái là ""Cây rau cải"" màu xanh với một vòng tròn phóng to phần gốc rễ. Bên phải là ""Cây hoa hồng"" trong chậu đỏ với nhiều bông hoa đỏ.

Phía dưới các hình vẽ là phần hoạt động với biểu tượng hai bánh răng, gồm hai câu lệnh: ""1. Hãy vẽ một cây mà em thích và viết tên các bộ phận bên ngoài của cây."" và ""2. Hãy trao đổi với bạn về các bộ phận bên ngoài của cây mà bạn đã vẽ."".

Cuối trang là khung nền xanh lá cây có biểu tượng chiếc chìa khóa, chứa đoạn văn tổng kết: ""Xung quanh ta có rất nhiều cây. Mỗi cây có hình dạng, kích thước khác nhau. Đa số các cây đều có rễ, thân, lá, hoa, quả."". Góc dưới cùng bên trái là số trang ""70"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:41:27.139979+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_073,SGK_CanhDieu_TuNhienVaXaHoi_1_page_073.png,content,true,false,[],"Trang sách giáo khoa chủ đề ""Lợi ích của cây"" với câu hỏi thảo luận và 5 hình minh họa về các công dụng khác nhau của thực vật đối với con người và động vật.","Ở góc trên cùng bên trái là tiêu đề bài học số 3: ""Lợi ích của cây"". Ngay bên dưới, cạnh biểu tượng kính lúp màu hồng là câu hỏi: ""Con người và động vật sử dụng cây để làm gì?"".

Phần giữa trang là 5 hình minh họa được đánh số thứ tự:
- Hình 1: Một con bò màu nâu đang gặm cỏ trên đồng.
- Hình 2: Một nải chuối chín vàng và hai quả táo đỏ.
- Hình 3: Một đĩa sa lát rau củ nhiều màu sắc.
- Hình 4: Một cây hoa với những bông hoa màu hồng rực rỡ, làm đẹp cảnh quan trước một ngôi nhà.
- Hình 5: Một cây xanh lớn tỏa bóng mát. Hình này ghép thêm các chi tiết nhỏ: một vòng tròn bên phải vẽ tổ chim non đang há mỏ chờ ăn, một vòng tròn bên trái vẽ bộ bàn ghế gỗ. Dưới tán cây có một cậu bé đang ngồi bên bàn tròn.

Phía dưới các hình, cạnh biểu tượng khuôn mặt dấu hỏi chấm là yêu cầu: ""Hãy kể lợi ích của cây xung quanh em."".

Cuối trang là khung văn bản màu vàng, bên cạnh có hình chú ong đang cầm sách, chứa nội dung tổng kết: ""Con người và động vật sử dụng cây xanh làm thức ăn, bóng mát,... Cây còn là nơi ở của một số động vật."". Góc dưới cùng bên phải là số trang ""71"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:42:51.022531+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_074,SGK_CanhDieu_TuNhienVaXaHoi_1_page_074.png,exercise,true,false,[],"Trang sách bài tập yêu cầu nhận biết và phân loại cây. Trang chứa 6 hình ảnh minh họa đánh số về các loại rau, hoa, quả và cây bóng mát.","Phần trên cùng của trang có biểu tượng kính lúp hoạt hình. Bên cạnh là nội dung hai câu hỏi:
""1. Hãy gọi tên và nêu lợi ích của các cây dưới đây.""
""2. Trong số các cây đó, cây nào là cây rau, cây hoa, cây ăn quả, cây cho bóng mát?""

Phần còn lại của trang là 6 bức ảnh chụp thực tế các loài cây, mỗi ảnh có đánh số thứ tự trong vòng tròn nhỏ màu xanh lá ở góc trên trái:
- Hàng thứ nhất:
  + Hình 1: Cận cảnh một củ cà rốt màu cam đang nằm trong đất, phần cuống lá xanh mọc hướng lên trên.
  + Hình 2: Một bông súp lơ (bông cải) màu vàng nhạt nằm giữa các lớp lá xanh bao quanh.
  + Hình 3: Một luống rau xanh với lá hình tim (tương tự rau mồng tơi).
- Hàng thứ hai:
  + Hình 4: Các cành cây nở dày đặc những bông hoa màu hồng đậm (tương tự hoa giấy).
  + Hình 5: Cây thanh long với thân dài rủ xuống, trên cây có nhiều quả màu đỏ hồng.
- Hàng thứ ba (chiếm chiều rộng lớn hơn):
  + Hình 6: Một cây thân gỗ lớn, tán rộng mọc trên bãi cát sát bờ biển. Góc trên bên trái của hình này có một vòng tròn nhỏ phóng to chi tiết chùm lá xanh của cây.

Góc dưới cùng bên trái trang sách có số trang ""72"" trên nền xanh nhạt.",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:44:35.027787+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_075,SGK_CanhDieu_TuNhienVaXaHoi_1_page_075.png,exercise,true,true,[],"Trang sách bài tập chủ đề thực vật với hình ảnh nhận biết các loại cây, bảng phân loại và hoạt động đóng vai đố vui về cây dừa.","Phần trên cùng của trang hiển thị 4 hình ảnh được đánh số từ 7 đến 10. Hình 7 ở góc trên trái là giàn quả bầu xanh. Hình 8 bên phải là cánh đồng lúa chín vàng với hình tròn nhỏ phóng to bông lúa. Hình 9 ở dưới hình 7 là cây bưởi sai quả. Hình 10 ở dưới hình 8 là chậu hoa mai vàng. Ngay bên dưới các hình ảnh là biểu tượng dấu hỏi chấm màu hồng cam và dòng lệnh: ""Hãy quan sát cây xung quanh nơi em sống và chia sẻ với các bạn theo gợi ý sau."". Tiếp theo là một bảng màu xanh gồm 4 cột với tiêu đề lần lượt là: ""Cây rau"", ""Cây hoa"", ""Cây ăn quả"", ""Cây bóng mát"", phía dưới mỗi cột là một dấu hỏi chấm. Phần dưới trang là một tranh minh họa cảnh hai bạn nhỏ đứng trên bãi cỏ có cây dừa. Bên trái, một chú sâu nhỏ hỏi: """"Tôi là cây gì?"""". Kế bên, một chú ong cầm sách nói: ""Hãy cùng đóng vai các ""bạn cây"" và mô tả về mình nhé!"". Ở trung tâm, một bé trai cầm quả dừa đố: ""Thân tôi cao, tôi cho bóng mát, quả của tôi cho nước uống. Tôi là cây gì?"". Bé gái đứng cạnh trả lời: ""Bạn là cây dừa."". Góc dưới cùng bên phải là số trang ""73"".",,high,"[""HAS_TABLE"",""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:45:29.954896+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_076,SGK_CanhDieu_TuNhienVaXaHoi_1_page_076.png,content,true,false,[],"Trang giới thiệu bài học số 11 về các con vật, bao gồm mục tiêu bài học và hoạt động nhận biết qua tranh minh họa khung cảnh nông thôn với nhiều loài vật nuôi.","Ở góc trên bên trái là biểu tượng hình thoi màu xanh lá chứa số ""11"". Bên cạnh là tiêu đề bài học in hoa đậm: ""CÁC CON VẬT QUANH EM"". Ngay bên dưới là một khung màu xanh nhạt với dòng dẫn: ""Hãy cùng tìm hiểu về:"", theo sau là hai ý: ""Một số con vật và các bộ phận bên ngoài của chúng."" và ""Lợi ích và tác hại của các con vật đối với con người."".

Phần tiếp theo bắt đầu bằng số 1 trong vòng tròn xanh lá, tiêu đề mục: ""Nhận biết một số con vật"". Bên dưới có biểu tượng kính lúp màu hồng và đoạn hướng dẫn: ""Hãy nói tên các con vật có trong các hình dưới đây và chỉ rõ:"", kèm theo hai câu hỏi gợi ý: ""Con nào to, nhỏ? Con nào cao, thấp?"" và ""Chúng có màu gì?"".

Chiếm phần lớn diện tích phía dưới là một bức tranh minh họa khung cảnh nông thôn (được đánh số nhỏ ""1"" ở góc trái). Bức tranh mô tả chi tiết:
- Góc trái: Có bụi tre cao và một vườn rau xanh. Bên cạnh vườn rau là chuồng nuôi hai con lợn màu hồng.
- Giữa sân: Có một con gà mái dẫn theo đàn gà con màu vàng, và một chú chó nhỏ đang chạy.
- Phía xa trên bãi cỏ: Có hai con dê đang ăn cỏ, một con trâu màu xám đứng (có con chim đen đậu trên lưng) và một con bò màu nâu đang nằm nghỉ.
- Góc phải: Một phần ngôi nhà mái ngói đỏ, trước sân có một con mèo đang vờn bắt bướm.
- Góc dưới phải: Một ao nước có bậc thang đá dẫn xuống. Trong ao có một con vịt trắng lớn, hai con vịt con màu vàng và hai con cá đang bơi. Trên mặt nước có lá súng.
- Ngoài ra còn có một chuồng chim nhỏ trên cọc gỗ gần vườn rau với một con chim trắng đang bay.

Góc dưới cùng bên trái trang sách là số trang ""74"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:46:23.876643+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_077,SGK_CanhDieu_TuNhienVaXaHoi_1_page_077.png,content,true,false,[],"Trang sách có tranh minh họa voi và người trong rừng, kèm theo câu hỏi thảo luận và thông tin bổ sung về loài voi.","Phần trên của trang là một bức tranh minh họa lớn vẽ cảnh rừng cây rậm rạp. Ở góc trên bên trái bức tranh có số ""2"" nằm trong vòng tròn trắng. Trung tâm tranh là hai con voi (một lớn, một nhỏ) đang đứng trên bãi cỏ. Bên cạnh con voi lớn là một người đàn ông mặc trang phục truyền thống dân tộc đang đứng và chạm tay vào vòi voi. Phía dưới bức tranh, bên cạnh biểu tượng dấu hỏi chấm màu hồng là dòng chữ: ""Hãy đặt câu hỏi và chia sẻ với các bạn về một số con vật khác."". Tiếp theo là một khung màu xanh lá cây nhạt có biểu tượng chiếc chìa khóa vàng ở góc trái, bên trong chứa nội dung: ""Xung quanh ta có rất nhiều con vật. Chúng có hình dạng, kích thước và màu sắc khác nhau."". Phần cuối trang là mục thông tin bổ sung với tiêu đề nằm trong đám mây suy nghĩ màu đỏ: ""Em có biết?"", dẫn xuống khung màu xanh ngọc nhạt với đoạn văn: ""Voi là động vật thân thiết và là biểu tượng văn hoá của đồng bào các dân tộc ở Tây Nguyên. Chúng cần được bảo vệ."". Góc dưới cùng bên phải là số trang ""75"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:47:01.035703+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_078,SGK_CanhDieu_TuNhienVaXaHoi_1_page_078.png,content,true,false,[],"Trang sách giới thiệu các bộ phận bên ngoài của động vật qua hình vẽ chim, cá và ngựa. Nội dung bao gồm hình ảnh có chú thích và bài tập nhận biết bộ phận cơ thể.","Tiêu đề trang màu xanh lá cây ở trên cùng: ""2 Một số bộ phận bên ngoài của con vật"". Ngay bên dưới là biểu tượng kính lúp và câu lệnh: ""Hãy chỉ và nói tên các bộ phận bên ngoài của từng con vật trong các hình dưới đây. Bộ phận nào của con vật dùng để di chuyển?"".

Hình minh họa số 1 nằm ở góc trên bên phải, vẽ một con chim bồ câu trắng đang bay trên nền trời. Các đường kẻ chỉ vào từng bộ phận của chim kèm nhãn tên tương ứng xếp dọc bên trái hình, từ trên xuống dưới là: ""Cánh"", ""Đầu"", ""Mình"", ""Chân"", ""Đuôi"".

Hình minh họa số 2 nằm ở giữa bên trái, vẽ một con cá vàng đang bơi. Các đường kẻ chỉ vào bộ phận của cá kèm nhãn tên nằm ngang phía trên hình, từ trái sang phải là: ""Đuôi"", ""Vây"", ""Mình"", ""Đầu"".

Hình minh họa số 3 nằm ở dưới cùng, vẽ một con ngựa màu nâu đang chạy trên cỏ. Có bốn đường kẻ chỉ vào đầu, mình, chân và đuôi của con ngựa, nhưng tại đầu mỗi đường kẻ là các dấu hỏi chấm ""?"" thay vì tên bộ phận.

Góc dưới cùng bên trái trang là số trang ""76"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:47:39.767333+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_079,SGK_CanhDieu_TuNhienVaXaHoi_1_page_079.png,content,true,false,[],"Trang sách minh họa cảnh thiên nhiên với ong và thỏ, kèm theo hoạt động vẽ tranh và nội dung ghi nhớ về các bộ phận của con vật.","Góc trên cùng bên trái có số thứ tự ""4"" trong vòng tròn nhỏ màu xanh. Phần lớn trang sách là tranh minh họa cảnh thiên nhiên trên bãi cỏ xanh dưới bầu trời có mây trắng. Bên trái là khóm hoa rực rỡ màu vàng, hồng và đỏ. Một chú ong nhỏ đang bay gần hoa, phía trên có một vòng tròn phóng to hình ảnh chi tiết của con ong. Bên phải là hai chú thỏ: một chú màu nâu đang nhảy và một chú màu trắng đang ăn củ cà rốt. Gần đó là một thùng nuôi ong bằng gỗ với vài con ong bay xung quanh.

Phần dưới trang bắt đầu với biểu tượng hai bánh răng màu cam và xanh lá cây, bên cạnh là yêu cầu bài tập:
""1. Vẽ một con vật mà em thích và viết tên các bộ phận của nó.""
""2. Hãy hỏi bạn về cách di chuyển của con vật đó.""

Tiếp theo là một khung nền màu xanh lá cây nhạt có biểu tượng chiếc chìa khóa màu vàng ở góc trái, chứa nội dung tổng kết: ""Cơ thể con vật thường có: đầu, mình và cơ quan di chuyển (chân, vây, cánh,...). Các con vật có cách di chuyển khác nhau như bơi, bò, đi, bay, nhảy.""
Góc dưới cùng bên phải là số trang ""77"".",,low,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:48:31.94882+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_080,SGK_CanhDieu_TuNhienVaXaHoi_1_page_080.png,content,true,false,[],"Trang sách giáo khoa chủ đề tự nhiên xã hội, gồm câu hỏi thảo luận và 6 hình minh họa về lợi ích hoặc tác hại của các loài vật.","Tiêu đề đầu trang ghi: ""3 Lợi ích và tác hại của con vật đối với con người"".
Ngay bên dưới là biểu tượng kính lúp cùng hai yêu cầu:
1. ""Trong số các con vật dưới đây, con vật nào có ích, con vật nào có hại đối với con người?""
2. ""Hãy nêu lợi ích hoặc tác hại của những con vật đó.""
Phần nội dung chính gồm 6 bức tranh minh họa được đánh số thứ tự:
- Hình 1 (góc trên trái): Một con gà mái màu vàng đang nằm ấp trứng trên ổ rơm.
- Hình 2 (góc trên phải): Một con bò sữa đứng trên cỏ, bên cạnh là hộp sữa có in chữ ""SỮA"" và một cốc sữa trắng.
- Hình 3 (giữa trái): Một con mèo khoang đen trắng đang vồ bắt một con chuột.
- Hình 4 (giữa phải): Một con chuột đang đứng trên sàn nhà.
- Hình 5 (dưới trái): Hai con bò (hoặc trâu) màu vàng đang kéo xe chở đầy rơm, trên xe có một người nông dân ngồi điều khiển.
- Hình 6 (dưới phải): Một con ong đang đậu trên bông hoa hướng dương lớn để hút mật.
Góc dưới cùng bên trái trang là số trang ""78"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:49:20.87074+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_081,SGK_CanhDieu_TuNhienVaXaHoi_1_page_081.png,content,true,false,[],"Trang sách giáo khoa gồm 4 hình ảnh nhỏ về các loài côn trùng và chim, cùng một hoạt động đố vui trong lớp học về các loài vật. Cuối trang là khung tổng kết kiến thức.","Phần trên cùng của trang hiển thị 4 hình ảnh được đánh số thứ tự trong vòng tròn màu xanh lá. Hình 7 ở góc trên trái là một con ruồi. Hình 8 ở góc trên phải là một con gián. Hình 9 ở hàng dưới bên trái là một con chim đang đậu trên cành cây, mỏ ngậm mồi. Hình 10 ở hàng dưới bên phải là một con muỗi đang đốt trên da người.

Ngay bên dưới các hình ảnh là biểu tượng dấu hỏi chấm màu đỏ cam kèm yêu cầu: ""Hãy kể tên những con vật khác có ích hoặc có hại đối với con người."".

Tiếp theo là phần hoạt động với biểu tượng hai khuôn mặt hoạt hình và tiêu đề: """"Đó là con gì?"""". Dưới đó là hướng dẫn: ""Em hãy đặt ba câu hỏi cho các bạn và dựa vào những câu trả lời để đoán xem trong tranh vẽ con gì."".

Phần giữa trang là tranh minh họa một lớp học. Một bạn nữ đứng trên bục giảng đang đưa tay lên thái dương suy nghĩ, bên cạnh có bong bóng thoại chứa câu hỏi: ""Con vật đó di chuyển bằng gì?"". Phía dưới lớp có ba bạn học sinh đang ngồi sau bàn, hai bạn nam cầm tranh vẽ con gà. Một bong bóng thoại xuất phát từ nhóm học sinh ngồi dưới có nội dung: ""Bằng chân"".

Cuối trang là một khung nền xanh lá cây nhạt có biểu tượng chiếc chìa khóa vàng, chứa nội dung tổng kết: ""Động vật có nhiều lợi ích cho con người như: cung cấp thịt, trứng, sữa và vận chuyển hàng hoá,..."". Góc dưới cùng bên phải là số trang ""79"".",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:50:02.938055+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_082,SGK_CanhDieu_TuNhienVaXaHoi_1_page_082.png,content,true,false,[],"Trang sách bài 12 chủ đề chăm sóc cây trồng và vật nuôi, gồm mục tiêu bài học và hoạt động quan sát tranh về các việc làm chăm sóc cây.","Phần đầu trang là tiêu đề lớn số 12: ""CHĂM SÓC, BẢO VỆ CÂY TRỒNG VÀ VẬT NUÔI"". Ngay bên dưới là khung màu xanh nhạt giới thiệu mục tiêu bài học với dòng mở đầu ""Hãy cùng tìm hiểu về:"" và ba gạch đầu dòng nội dung: ""Cách chăm sóc, bảo vệ cây trồng và vật nuôi."", ""Một số cây và con vật có thể không an toàn khi tiếp xúc."", và ""Việc giữ an toàn cho bản thân khi tiếp xúc với một số cây, con vật."".

Tiếp theo là phần ""1 Chăm sóc và bảo vệ cây trồng"". Bên cạnh biểu tượng kính lúp là câu hỏi: ""Các bạn trong những hình dưới đây đang làm gì? Theo em, cần làm gì để cây tươi tốt?"".

Phần còn lại của trang là ba hình minh họa các hoạt động chăm sóc cây:
- Hình 1 (bên trái): Một bé trai đang dùng bình tưới màu hồng để tưới nước cho luống rau xanh.
- Hình 2 (bên phải): Một bé gái đang ngồi nhổ cỏ trong vườn, kèm bong bóng thoại than thở: ""Cỏ nhiều quá!"".
- Hình 3 (phía dưới): Hai bạn nhỏ đang chăm sóc bồn hoa hồng. Bé trai đang bón phân từ bao bì ghi ""PHÂN HỮU CƠ"" và nói với bạn nữ: ""Cẩn thận, cây hoa hồng có gai!"". Bé gái bên cạnh đang quan sát bông hoa.

Góc dưới cùng bên trái là số trang ""80"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:50:52.911535+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_083,SGK_CanhDieu_TuNhienVaXaHoi_1_page_083.png,content,true,false,[],Trang sách minh họa các hoạt động chăm sóc cây trồng và đưa ra tình huống ứng xử với hoa nơi công cộng.,"Phần trên cùng của trang là hai bức tranh minh họa được đánh số 4 và 5. Hình 4 ở bên trái vẽ một bé trai đeo găng tay vàng, tay cầm túi giấy, đang quan sát một con sâu xanh trên lá (được phóng to trong vòng tròn nhỏ), thể hiện hành động bắt sâu. Hình 5 ở bên phải vẽ một bé gái đang ngồi xổm, dùng dụng cụ làm vườn để xới đất hoặc nhổ cỏ trong bồn cây.
Ngay dưới hai hình này là khung văn bản màu xanh lá với nội dung: ""Để cây trồng xanh tốt, chúng ta cần tưới nước hằng ngày, bắt sâu, bón phân, nhổ cỏ,..."".
Tiếp theo là câu hỏi dẫn nhập có biểu tượng hai bánh răng: ""Em sẽ làm gì trong tình huống dưới đây?"".
Bên dưới là bức tranh tình huống vẽ hai bé gái đứng trước một bồn hoa nhiều màu sắc. Bé gái bên trái mặc váy kẻ sọc đỏ trắng chỉ tay vào hoa, kèm bong bóng thoại: ""Hoa này đẹp quá, mình hái một bông mang về nhà nhé!"". Bé gái bên phải mặc váy hoa xanh tỏ vẻ bối rối, ngạc nhiên với ba dấu chấm hỏi ""???"" màu đỏ trên đầu.
Phía dưới bức tranh là câu hỏi thảo luận có biểu tượng dấu hỏi chấm: ""Kể những việc em đã làm để chăm sóc và bảo vệ cây trồng."".
Cuối trang là khung văn bản màu vàng có hình chú ong cầm sách ở góc phải, chứa thông điệp: ""Cây có ích đối với đời sống của chúng ta. Hãy chăm sóc, bảo vệ và trồng thêm nhiều cây."".
Góc dưới cùng bên phải là số trang ""81"".",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:51:34.082943+00
SGK_CanhDieu_TuNhienVaXaHoi_1_page_084,SGK_CanhDieu_TuNhienVaXaHoi_1_page_084.png,content,true,false,[],"Trang sách giáo khoa về chủ đề chăm sóc và bảo vệ vật nuôi, gồm 4 tranh minh họa các hoạt động chăm sóc động vật và câu hỏi liên hệ.","Tiêu đề trang ở góc trên cùng là ""2 Chăm sóc và bảo vệ vật nuôi"". Ngay bên dưới là biểu tượng kính lúp kèm dòng lệnh: ""Hãy nói về việc làm của các bạn trong mỗi hình dưới đây. Theo em, việc làm của các bạn có tác dụng gì?"".

Phần giữa trang là 4 bức tranh minh họa được đánh số thứ tự:
- Hình 1 (góc trên trái): Một bé trai đang rải thức ăn cho đàn gà gồm gà mẹ và nhiều gà con.
- Hình 2 (góc trên phải): Một bé gái đang cầm bó cỏ xanh cho hai con bò sữa ăn qua hàng rào.
- Hình 3 (góc dưới trái): Một bé trai và một phụ nữ đang giữ một chú chó (được rọ mõm) để người khác tiêm phòng.
- Hình 4 (góc dưới phải): Hai người đang căng tấm bạt lớn che chắn chuồng trâu để giữ ấm.

Phía dưới các hình minh họa là biểu tượng dấu hỏi chấm với câu hỏi: ""Em đã làm gì để chăm sóc vật nuôi của gia đình mình?"".
Cuối trang là khung nền xanh lá có biểu tượng chiếc chìa khóa, chứa nội dung tổng kết: ""Để vật nuôi khoẻ mạnh, chúng ta cần cho vật nuôi ăn uống đầy đủ, tiêm phòng, che ấm khi trời rét,..."".
Số trang ""82"" nằm ở góc dưới cùng bên trái.",,normal,[],,checked,[],,2025-12-14 11:24:29.676882+00,2025-12-21 00:52:21.796326+00
